title,description,start_time,end_date,end_time,booking_date,booking_time,duration,festivals,weekend,vacation_time,unnamed:_18,unnamed:_19,unnamed:_20,selling_price,person_count,duration_hours,commercial_slot,lead_days,competitor_price,outlier_score,outlier_reason,is_global_outlier,slot_lag_price_1,slot_lag_price_2,days_since_last_booking,rolling_price_mean_30,bookings_last_7d,bookings_last_30d,occupancy_rate_7d,occupancy_rate_30d,booking_velocity,month,month_sin,month_cos,year,day_of_week,week_of_year,day_of_year,is_weekend,is_festival,festival_name,festival_detected,festival_category,festival_tier,festival_demand_level,festival_multiplier,festival_overlap_hours,festival_overlap_percentage,festival_window_start,festival_window_end,is_peak_festival,multiple_festival_overlap,highest_priority_festival,is_festival_eve,days_before_festival,days_after_festival,is_long_weekend,is_consecutive_holiday,is_school_vacation,is_local_vacation,is_vacation,season,is_peak_season,is_off_season,slot_type,slot_capacity_hours,commercial_units,duration_bucket,is_extended_booking,hours_over_24,effective_daily_rate,extended_discount_ratio,extended_stay,slot_utilization_ratio,opportunity_cost_factor,is_couple,is_family,is_corporate,weather_condition,lead_time_bucket,lead_time_cat,competitor_diff,temperature,rain_probability,humidity,wind_speed,cloud_cover,demand_score,business_confidence_score,month_slot_avg,month_weekend_slot_avg,month_guest_slot_avg,month_festival_slot_avg,month_leadtime_slot_avg,month_weather_slot_avg,hierarchical_fallback_avg,hierarchical_confidence_score,hierarchical_matched_level,slot_month_weekend_ratio,slot_month_weekend_diff,segment_mean,segment_median,segment_trimmed_mean,segment_weighted_median,segment_std,segment_count,segment_confidence,p25_price,p75_price,is_friday_night,is_saturday_day,is_saturday_night,is_sunday_day,is_sunday_night,is_holiday_bridge,wedding_season,is_same_day,is_lead_1_3d,is_lead_4_7d,is_lead_8_14d,is_lead_15_30d,is_lead_31_60d,is_lead_60d_plus,lead_time_demand_curve,current_occupancy_pct,remaining_inventory,booking_pace,occupancy_trend,demand_index,festival_importance_score,highest_revenue_weekday,highest_revenue_month,weekend_premium_ratio,summer_demand_ratio,winter_demand_ratio,rain_impact_ratio,similar_booking_density_30d,price_momentum_30d,historical_variance,is_near_holiday
Farm booked,Rent: 1500 only photo,2024-01-02 09:00:00,2024-01-02 12:00:00,2024-01-02 12:00:00,2023-12-31,10:30:24,3.0,0,0,0,,,,1500.0,4,12.0,12H Day,1,0.0,0, (Strict),False,2500.0,1500.0,5.0,2200.0,2.0,18.0,0.2857142857142857,0.6,0.2857142857142857,12,-2.4492935982947064e-16,1.0,2023,6,52,365,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2142.8571428571427,2142.8571428571427,2321.4285714285716,2142.8571428571427,2133.3333333333335,2142.8571428571427,2336.3636363636365,0.98,1,1.212,413.64,1950.0,1750.0,1950.0,1750.0,571.1186134142671,18.0,1.0,1500.0,2300.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0.15833333333333333,101.0,0.4761825398148126,-0.3142857142857143,39.511825398148126,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm Booked by Roopen’s friend,"Rent: ₹3000
₹2000 - penalty
Guest name: Rekha",2024-01-06 18:00:00,2024-01-07 06:00:00,2024-01-07 06:00:00,2024-01-01,16:33:46,12.0,0,1,0,,,,3000.0,4,12.0,12H Night,5,0.0,0, (Month),False,2500.0,2500.0,1.0,2666.6666666666665,3.0,19.0,0.42857142857142855,0.6333333333333333,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2024,0,1,1,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,1,0,12H Night,12.0,0.5,12H,0,0.0,6000.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,3166.6666666666665,5000.0,2500.0,3166.6666666666665,3166.6666666666665,3166.6666666666665,3166.6666666666665,0.4,6,1.972,1710.0,3470.0,3000.0,3470.0,3000.0,1357.460864997588,3.0,0.6,2705.0,4000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.14166666666666666,103.0,0.6766810448857575,-0.20476190476190476,61.016810448857576,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by 14 number,Rent: 7000 paid 1000,2024-02-12 19:00:00,2024-02-14 18:00:00,2024-02-14 18:00:00,2024-01-05,15:16:19,47.0000000002328,0,0,0,,,,7000.0,4,24.0,Extended Day,38,0.0,3,"MAD, IQR, Percentile (Month)",True,8500.0,8500.0,4.0,7750.0,3.0,19.0,0.42857142857142855,0.6333333333333333,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2024,4,1,5,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,1.0,24H,0,0.0,7000.0,1.0,0,1.0,1.0,0,1,0,Clear,3,Far Advance,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,95.0,2524.0,2524.0,2708.3333333333335,2524.0,2524.0,2524.0,2708.3333333333335,0.7899999999999999,3,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.14166666666666666,103.0,0.6766810448857575,-0.20476190476190476,41.016810448857576,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farb booked by Atul,Rent: 2500,2024-01-08 06:00:00,2024-01-08 18:00:00,2024-01-08 18:00:00,2024-01-06,13:30:57,12.0,0,0,0,,,,2500.0,4,12.0,12H Day,1,0.0,0, (Strict),False,1500.0,2500.0,1.0,2330.0,4.0,19.0,0.5714285714285714,0.6333333333333333,0.5714285714285714,1,0.49999999999999994,0.8660254037844387,2024,5,1,6,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2704.0,2704.0,3083.3333333333335,2704.0,2550.0,2704.0,2750.0,0.97,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.9022413931810099,-0.06190476190476191,43.2724139318101,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Om,"13 Jan 6PM to 14 Jan 8AM
6 Persons
Full facilities with JBL sound system
Rent: ₹4500
Deposit: ₹2000

Total payment before check in: ₹6500

₹2000 refundable within 24 hours of check out.

Advance payment paid: ₹2000.
Pending amount: ₹4500",2024-01-13 18:00:00,2024-01-14 08:00:00,2024-01-14 08:00:00,2024-01-07,15:49:49,14.0000000002328,Makar Sankranti,1,0,,,,4500.0,6,12.0,12H Night,6,0.0,0, (Month),False,3000.0,2500.0,1.0,3125.0,4.0,19.0,0.5714285714285714,0.6333333333333333,0.5714285714285714,1,0.49999999999999994,0.8660254037844387,2024,6,1,7,1,1,Festival,True,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,1,0,1,0,winter,1,0,12H Night,12.0,0.5,12H,0,0.0,9000.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,3125.0,4000.0,2750.0,3125.0,3000.0,3125.0,3125.0,0.41000000000000003,6,1.972,1710.0,3470.0,3000.0,3470.0,3000.0,1357.460864997588,3.0,0.6,2705.0,4000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.0,0.14166666666666666,103.0,0.9022413931810099,-0.06190476190476191,78.27241393181009,0.5,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Raj,"9 Jan 9AM to 9 Jan 6PM
2 Person
Full facility
Rent: ₹2000
Deposit: ₹2000

Advanced paid: ₹500",2024-01-09 09:00:00,2024-01-09 18:00:00,2024-01-09 18:00:00,2024-01-08,17:00:24,9.0,0,0,0,,,,2000.0,2,12.0,Couple Half Day,0,0.0,0, (Strict),False,8500.0,8500.0,1.0,2000.0,4.0,20.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,1,0.49999999999999994,0.8660254037844387,2024,0,2,8,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,4000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2724.0,2724.0,2040.0,2724.0,2572.7272727272725,2724.0,2044.4444444444443,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.8571300001928543,-0.09523809523809523,42.82130000192854,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Parimal - Partial Payment,"27/1 4:00 PM to 28/1 8:00 PM
17 Person
Rent: ₹6000
Deposit: ₹2000

Total payment before check in: ₹8000

₹2000 refundable within 24 hours of check out.

Amount paid: ₹1000

Your booking is confirmed",2024-01-27 19:00:00,2024-01-28 18:00:00,2024-01-28 18:00:00,2024-01-08,21:18:09,23.0000000002328,0,1,0,,,,6000.0,17,24.0,24H Night,18,0.0,1,IQR (Strict),False,4500.0,3000.0,0.0,4466.666666666667,5.0,21.0,0.7142857142857143,0.7,0.7142857142857143,1,0.49999999999999994,0.8660254037844387,2024,0,2,8,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,6000.0,1.0,0,1.0,1.0,0,0,1,Clear,2,Advance,0.0,26.0,20.0,60.0,4.2,25.0,100.0,95.0,4000.0,5100.0,4000.0,4000.0,4000.0,4000.0,5100.0,0.52,5,1.032,111.54,3561.5384615384614,3400.0,3561.5384615384614,3400.0,893.9970745090665,13.0,1.0,2900.0,4400.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.14166666666666666,103.0,1.0203935862140747,0.014285714285714346,64.45393586214075,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Prashant,"10 Jan 9 AM to 10 Jan 5 PM
4 Person
Full Facilities
Rent: 2500
Deposit: 2000

Total Payment before checkin: 4500

2000 refundable within 24 hours of checkout.

Advance Payment received: ₹500
Pending amount: ₹4000",2024-01-10 09:00:00,2024-01-10 17:00:00,2024-01-10 17:00:00,2024-01-09,17:54:12,8.00000000023283,0,0,0,,,,2500.0,4,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,1500.0,1.0,2330.0,6.0,22.0,0.8571428571428571,0.7333333333333333,0.8571428571428571,1,0.49999999999999994,0.8660254037844387,2024,1,2,9,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2704.0,2704.0,3083.3333333333335,2704.0,2550.0,2704.0,2750.0,0.97,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.1688152304416628,0.12380952380952381,45.938152304416626,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Aman,"9 Jan 6 PM to 10 Jan 6 PM
24 hours
Full facilities with JBL sound system
5 person
Rent: ₹4000
Deposit: ₹2000

Total payment before check in: ₹6000

₹2000 refundable within 24 hours of check out

Advance payment paid: ₹1000
Pending Amount: ₹5000",2024-01-10 19:00:00,2024-01-11 18:00:00,2024-01-11 18:00:00,2024-01-09,12:25:21,23.0000000002328,0,0,0,,,,4000.0,5,24.0,24H Night,1,0.0,0, (Strict),False,6000.0,4500.0,0.0,4400.0,7.0,23.0,1.0,0.7666666666666667,1.0,1,0.49999999999999994,0.8660254037844387,2024,1,2,9,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,4000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4125.0,3450.0,4000.0,4125.0,3966.6666666666665,4125.0,3166.6666666666665,0.7,3,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.3043308130763511,0.23333333333333328,47.29330813076351,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Neel - Partial payment,"26Jan 6 PM to 27 Jan 4 PM
10 Person
Full facilities with sound system
Rent: 3500
Deposit: 2000

Amount received: ₹1000",2024-01-26 19:00:00,2024-01-27 18:00:00,2024-01-27 18:00:00,2024-01-13,15:00:14,23.0000000002328,0,0,0,,,,3500.0,10,24.0,24H Night,13,0.0,0, (Strict),False,4000.0,6000.0,4.0,4287.5,6.0,23.0,0.8571428571428571,0.7666666666666667,0.8571428571428571,1,0.49999999999999994,0.8660254037844387,2024,5,2,13,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,3500.0,1.0,0,1.0,1.0,0,1,0,Clear,2,Standard,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,4156.25,3500.0,4055.5555555555557,4156.25,4160.0,4156.25,3583.3333333333335,0.73,3,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0.14166666666666666,103.0,1.1179978397797294,0.09047619047619038,45.42997839779729,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Jignesh ,"14 Jan 8 AM to 15 Jan 8 PM
8 Person
Full facilities
Rent: ₹10000
Deposit: ₹2000

Total payment: ₹12000

Payment received: ₹2000",2024-01-14 08:00:00,2024-01-15 20:00:00,2024-01-15 20:00:00,2024-01-13,12:01:13,36.0,Makar Sankranti,0,0,,,,10000.0,8,24.0,Extended Day,0,0.0,3,"MAD, IQR, Percentile (Month)",True,7000.0,8500.0,0.0,8500.0,7.0,24.0,1.0,0.8,1.0,1,0.49999999999999994,0.8660254037844387,2024,5,2,13,0,1,Festival,True,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,1,0,1,0,winter,1,0,12H Day,12.0,1.0,24H,0,0.0,10000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2696.153846153846,2696.153846153846,3038.4615384615386,4000.0,2547.8260869565215,2696.153846153846,3038.4615384615386,0.7,4,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.2499843751953101,0.19999999999999996,61.7498437519531,0.5,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Rutvik ,"Booking confirmed ✅ 

17 jan 6 AM to 6 PM
2 Person
Only Room + Kitchen
Rent: ₹2200
Deposit: ₹2000

Total payment: ₹4200

Advance received: ₹1000",2024-01-17 06:00:00,2024-01-17 18:00:00,2024-01-17 18:00:00,2024-01-14,22:11:37,12.0,0,0,0,,,,2200.0,2,12.0,Couple Half Day,2,0.0,0, (Strict),False,2000.0,8500.0,1.0,2100.0,7.0,24.0,1.0,0.8,1.0,1,0.49999999999999994,0.8660254037844387,2024,6,2,14,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,4400.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,2716.0,2716.0,2020.0,2716.0,2563.6363636363635,2716.0,2022.2222222222222,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.2499843751953101,0.19999999999999996,46.7498437519531,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Anand,"18 Jan 10 AM to 4 PM
2 Person
Full facilities
Rent: ₹2200
Deposit: ₹2000

Total payment: ₹4200

₹2000 refund after check out.",2024-01-18 10:00:00,2024-01-18 16:00:00,2024-01-18 16:00:00,2024-01-15,16:04:42,6.0,0,0,0,,,,2200.0,2,12.0,Couple Half Day,2,0.0,0, (Strict),False,2200.0,2000.0,1.0,2133.3333333333335,6.0,24.0,0.8571428571428571,0.8,0.8571428571428571,1,0.49999999999999994,0.8660254037844387,2024,0,3,15,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,4400.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,2716.0,2716.0,2020.0,2716.0,2563.6363636363635,2716.0,2022.2222222222222,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.071415178738837,0.05714285714285705,44.964151787388374,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Priyank,"21 Jan 9 PM to 22 Jan 12PM
10 Person
Rent: ₹3000
Deposit: ₹2000

Total payment: ₹5000

₹2000 refund after check out
₹1000 received",2024-01-21 19:00:00,2024-01-22 18:00:00,2024-01-22 18:00:00,2024-01-20,21:48:32,23.0000000002328,0,0,0,,,,3000.0,10,24.0,24H Night,0,0.0,0, (Strict),False,3500.0,4000.0,5.0,4144.444444444444,3.0,17.0,0.42857142857142855,0.5666666666666667,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2024,5,3,20,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,3000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4187.5,3550.0,4111.111111111111,4187.5,4077.777777777778,4187.5,3900.0,0.9,1,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.7562891747288494,-0.1380952380952381,41.812891747288496,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Nikunj,"22 Jan 12PM to 6PM
4 Person
Full Facilities with JBL Sound system
Rent: ₹2500

Deposit: ₹2000
Total Payment: ₹4500

₹2000 refund after checkout

Payment Received: ₹2000
Pending: ₹2500",2024-01-22 12:00:00,2024-01-22 18:00:00,2024-01-22 18:00:00,2024-01-22,11:16:34,6.0,0,0,0,,,,2500.0,4,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,2500.0,2.0,2250.0,2.0,16.0,0.2857142857142857,0.5333333333333333,0.2857142857142857,1,0.49999999999999994,0.8660254037844387,2024,0,4,22,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2704.0,2704.0,3083.3333333333335,2704.0,2550.0,2704.0,2750.0,0.97,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.5357042412597621,-0.24761904761904763,39.60704241259762,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Vishal,"24 Jan 6 AM to 6 PM
10 Person
Rent: ₹2200
Deposit: ₹2000

Total Payment: ₹4200
₹2000 received ",2024-01-24 06:00:00,2024-01-24 18:00:00,2024-01-24 18:00:00,2024-01-22,16:33:20,12.0,0,0,0,,,,2200.0,10,12.0,12H Day,1,0.0,0, (Strict),False,2500.0,2500.0,0.0,2190.0,3.0,17.0,0.42857142857142855,0.5666666666666667,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2024,0,4,22,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,4400.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2716.0,2716.0,6000.0,2716.0,2563.6363636363635,2716.0,2716.0,0.6,5,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.7562891747288494,-0.1380952380952381,41.812891747288496,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Jay - Partial payment,"25 Jan 9 AM to 5 PM
4 Person
Only Room
Rent: ₹1500
Deposit: ₹2000

Total payment: ₹3500
₹2000 refund after check out.",2024-01-25 09:00:00,2024-01-25 17:00:00,2024-01-25 17:00:00,2024-01-25,10:07:33,8.00000000023283,0,0,0,,,,1500.0,4,12.0,12H Day,0,0.0,0, (Strict),False,2200.0,2500.0,3.0,2140.0,4.0,17.0,0.5714285714285714,0.5666666666666667,0.5714285714285714,1,0.49999999999999994,0.8660254037844387,2024,3,4,25,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2744.0,2744.0,3166.6666666666665,2744.0,2595.4545454545455,2744.0,2850.0,0.97,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.0083855663051324,0.004761904761904745,44.333855663051324,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Suresh,"Guest name: Dhaval
30 Jan 6PM to 2 Feb 6PM
3 Night - 3 Days
4 Person
Full facilities with JBL sound system
Rent: ₹8000
Deposit: 2000

Payment Received: ₹10000",2024-01-30 18:00:00,2024-02-02 18:00:00,2024-02-02 18:00:00,2024-01-30,19:36:24,72.0,0,0,0,,,,8000.0,4,24.0,Extended Day,0,0.0,3,"MAD, IQR, Percentile (Month)",True,10000.0,7000.0,5.0,8375.0,2.0,17.0,0.2857142857142857,0.5666666666666667,0.2857142857142857,1,0.49999999999999994,0.8660254037844387,2024,1,5,30,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,1.0,24H,0,0.0,8000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2484.0,2484.0,2625.0,2484.0,2300.0,2484.0,2200.0,0.97,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.5041927831525662,-0.28095238095238095,39.29192783152566,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Neel ,"3 Feb 6 PM to 4 Feb 9 AM
15 hours
10 Person
Rent: ₹3000
Deposit: ₹2000

Pay Advance on this number to confirm booking.",2024-02-03 20:00:00,2024-02-04 08:00:00,2024-02-04 08:00:00,2024-02-03,15:29:05,12.0,0,1,0,,,s,3000.0,10,12.0,12H Night,0,0.0,0, (Month),False,4500.0,3000.0,4.0,3100.0,2.0,17.0,0.2857142857142857,0.5666666666666667,0.2857142857142857,2,0.8660254037844386,0.5000000000000001,2024,5,5,34,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,1,0,12H Night,12.0,0.5,12H,0,0.0,6000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,2175.0,2175.0,2175.0,2175.0,2233.3333333333335,2175.0,2175.0,0.41000000000000003,6,1.324,690.0,2820.0,2820.0,2820.0,2820.0,0.0,1.0,0.2,2820.0,2820.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.2,96.0,0.5041927831525662,-0.28095238095238095,61.04192783152566,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Farm booked by Nandan,"Tomorrow 10 AM to 10 PM
5 Person
Full facilities with JBL sound system
Rent: ₹3300
Deposit: ₹2000

Deposit refund after check out

Advance received: ₹1000

No Cash - online only.",2024-02-04 10:00:00,2024-02-04 22:00:00,2024-02-04 22:00:00,2024-02-03,18:02:24,12.0,0,0,0,,,,3300.0,5,12.0,12H Day,0,0.0,1,IQR (Strict),False,1500.0,2200.0,0.0,2200.0,3.0,18.0,0.42857142857142855,0.6,0.42857142857142855,2,0.8660254037844386,0.5000000000000001,2024,5,5,34,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,6600.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2158.6206896551726,2158.6206896551726,2361.5384615384614,2158.6206896551726,2108.3333333333335,2158.6206896551726,2336.3636363636365,0.98,1,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.2,96.0,0.714273809722219,-0.17142857142857143,43.14273809722219,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
